云商通订单号|订单类型|交易金额(单位:分)|手续费金额(单位:分)|交易时间|商户订单编号|渠道金额|渠道流水号|渠道手续费(单位:分)|云商通手续费(单位:分)|分期金额(单位:分)|持卡人手续费(单位:分)|扩展参数|预付卡是否结算|预付卡交易金额(单位:分)|支付方式|原商户订单号|原云商通订单号|渠道交易类型|卡号|卡类别|渠道配置商户号|渠道交易商户号|
1592187984122232832|消费|161820|0|2022-11-15 00:09:38|2211154217168236338|161820|221115124230452970|647|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****dVuA|-|5603020591235AN|5603020591235AN|
1592216060960972800|平台转账|9331651|0|2022-11-15 02:01:05|17a478aa-b010-417d-a5b5-239d5eef8b2c|0|0|0|0|0|0||||||||||||
1592216062588370944|平台转账|144042|0|2022-11-15 02:01:06|e68007c9-ac30-4ca6-9364-764130660787|0|0|0|0|0|0||||||||||||
1592216063896993792|平台转账|5368|0|2022-11-15 02:01:06|c557b00c-791d-4a5c-979d-a542c5b44661|0|0|0|0|0|0||||||||||||
1592216065339830272|平台转账|17430|0|2022-11-15 02:01:06|01c373db-39b4-46ad-83c8-e87203431533|0|0|0|0|0|0||||||||||||
1592216067235655680|平台转账|8582062|0|2022-11-15 02:01:07|a2dd0030-43be-4bb5-8847-7fda4ebaff51|0|0|0|0|0|0||||||||||||
1592216068615577600|平台转账|199320|0|2022-11-15 02:01:07|b5d3a9e3-4e86-4eed-95e1-431d6fd2de88|0|0|0|0|0|0||||||||||||
1592216070410747904|平台转账|22937989|0|2022-11-15 02:01:07|5b560a1c-5059-4244-bfc2-f6d3e0a7a656|0|0|0|0|0|0||||||||||||
1592216071799058432|平台转账|1010015|0|2022-11-15 02:01:08|67d12b09-fe9a-47a9-a28a-2e7a1f5c6929|0|0|0|0|0|0||||||||||||
1592216073166393344|平台转账|4166326|0|2022-11-15 02:01:08|458d1d57-65f6-4878-835c-524d1ff70c80|0|0|0|0|0|0||||||||||||
1592234454892425216|消费|288000|0|2022-11-15 03:14:17|2211155325068277030|288000|221115127930447636|1152|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****RfhI|-|5603020591235AN|5603020591235AN|
1592246321052389376|消费|21540|0|2022-11-15 04:01:27|2211155607968279746|21540|221115120130449089|86|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****IKLo|-|5603020591235AN|5603020591235AN|
1592279353205460992|消费|32900|0|2022-11-15 06:12:40|2211156395568402192|32900|221115123730442811|132|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****gX0k|-|5603020591235AN|5603020591235AN|
1592288502018478080|消费|102600|0|2022-11-15 06:49:02|2211156613668376359|102600|221115123330443935|410|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****Agxc|-|5603020591235AN|5603020591235AN|
1592296127523196928|消费|32900|0|2022-11-15 07:19:22|2211156795468405301|32900|221115129230458394|132|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****QUbc|-|5603020591235AN|5603020591235AN|
1592304154749972480|消费|32900|0|2022-11-15 07:51:21|2211156986868266427|32900|221115121530457568|132|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****H9rk|-|5603020591235AN|5603020591235AN|
1592304594099113984|消费|88500|0|2022-11-15 07:53:01|2211156997368005469|88500|221115128230442038|354|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****jymI|-|5603020591235AN|5603020591235AN|
1592305392929484800|消费|32900|0|2022-11-15 07:56:09|2211157016368676690|32900|221115128930459275|132|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****r-F4|-|5603020591235AN|5603020591235AN|
1592305376508780544|消费|112500|0|2022-11-15 07:56:13|2211157015968457827|112500|221115128930459272|450|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****cdrE|-|5603020591235AN|5603020591235AN|
1592305411967422464|消费|93700|0|2022-11-15 07:56:17|2211157016868511497|93700|221115122030451932|375|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****XwOM|信用卡|5603020591235AN|5603020591235AN|
1592305511221440512|消费|53940|0|2022-11-15 07:56:41|2211157019268071014|53940|221115125330443448|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****Rm4E|-|5603020591235AN|5603020591235AN|
1592305473325899776|消费|44600|0|2022-11-15 07:56:53|2211157018268463998|44600|221115126330461622|178|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****GEOM|-|5603020591235AN|5603020591235AN|
1592305576707100672|消费|46620|0|2022-11-15 07:56:53|2211157020768442812|46620|221115122930449625|186|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****k3CY|-|5603020591235AN|5603020591235AN|
1592306276157632512|消费|112500|0|2022-11-15 07:59:41|2211157037468044449|112500|221115125130444062|450|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****FYbE|-|5603020591235AN|5603020591235AN|
1592306863083364352|消费|53940|0|2022-11-15 08:02:02|2211157051468471885|53940|221115127430456427|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****COA8|-|5603020591235AN|5603020591235AN|
1592307221809606656|消费|61800|0|2022-11-15 08:03:28|2211157059968664421|61800|221115129430448823|247|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****pfZs|-|5603020591235AN|5603020591235AN|
1592307330827960320|消费|16480|0|2022-11-15 08:03:54|2211157062568063320|16480|221115125330443929|66|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****8BNE|-|5603020591235AN|5603020591235AN|
1592307350721536000|消费|53940|0|2022-11-15 08:03:57|2211157063068600020|53940|221115128930459788|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****zJIQ|-|5603020591235AN|5603020591235AN|
1592307799583371264|消费|9500|0|2022-11-15 08:05:43|2211157073768714458|9500|221115127330455308|38|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****WPUA|-|5603020591235AN|5603020591235AN|
1592308075669229568|消费|53940|0|2022-11-15 08:06:59|2211157080368983756|53940|221115129330457276|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****EJSQ|信用卡|5603020591235AN|5603020591235AN|
1592308209614331904|消费|116700|0|2022-11-15 08:07:22|2211157083568888849|116700|221115120830448215|467|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****d-JA|-|5603020591235AN|5603020591235AN|
1592308792303824896|消费|67752|0|2022-11-15 08:09:42|2211157097468626030|67752|221115129130457242|271|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****HTT4|-|5603020591235AN|5603020591235AN|
1592308884398157824|消费|161820|0|2022-11-15 08:10:02|2211157099668445057|161820|221115120430453998|647|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****Y9W8|-|5603020591235AN|5603020591235AN|
1592308968548483072|消费|102600|0|2022-11-15 08:10:21|2211157101668249488|102600|221115127230445590|410|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****gDfY|-|5603020591235AN|5603020591235AN|
1592309162509864960|消费|53940|0|2022-11-15 08:11:13|2211157106268329222|53940|221115124430447993|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****ovwg|信用卡|5603020591235AN|5603020591235AN|
1592309370958385152|消费|52500|0|2022-11-15 08:11:59|2211157111268586803|52500|221115127530454449|210|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****te50|-|5603020591235AN|5603020591235AN|
1592309380903092224|消费|70100|0|2022-11-15 08:12:02|2211157111468227782|70100|221115128630453029|280|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****V4IY|-|5603020591235AN|5603020591235AN|
1592309693454229504|消费|105000|0|2022-11-15 08:13:15|2211157118968223860|105000|221115126030442428|420|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****0sXY|-|5603020591235AN|5603020591235AN|
1592311640601149440|消费|161820|0|2022-11-15 08:21:05|2211157165368054541|161820|221115125430449666|647|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****doCs|信用卡|5603020591235AN|5603020591235AN|
1592312330929057792|消费|112500|0|2022-11-15 08:23:44|2211157181768062067|112500|221115128030445993|450|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****QZ_g|信用卡|5603020591235AN|5603020591235AN|
1592312514580852736|消费|32900|0|2022-11-15 08:24:31|2211157186168592238|32900|221115124230460670|132|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****z4Zs|-|5603020591235AN|5603020591235AN|
1592313532412604416|消费|54000|0|2022-11-15 08:28:32|2211157210468969102|54000|221115123330450008|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****-LNs|-|5603020591235AN|5603020591235AN|
1592315635335970816|消费|102600|0|2022-11-15 08:36:54|2211157260568092712|102600|221115127230447524|410|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****pdn0|-|5603020591235AN|5603020591235AN|
1592315755360161792|消费|53940|0|2022-11-15 08:37:20|2211157263468503305|53940|221115121230448522|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****qT40|信用卡|5603020591235AN|5603020591235AN|
1592316017462226944|消费|9960|0|2022-11-15 08:38:23|2211157269668700961|9960|221115128730451751|40|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****oDB4|-|5603020591235AN|5603020591235AN|
1592316037058007040|消费|44600|0|2022-11-15 08:38:32|2211157270168122007|44600|221115128430451932|178|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****NThE|-|5603020591235AN|5603020591235AN|
