云商通订单号|订单类型|交易金额(单位:分)|手续费金额(单位:分)|交易时间|商户订单编号|渠道金额|渠道流水号|渠道手续费(单位:分)|云商通手续费(单位:分)|分期金额(单位:分)|持卡人手续费(单位:分)|扩展参数|预付卡是否结算|预付卡交易金额(单位:分)|支付方式|原商户订单号|原云商通订单号|渠道交易类型|卡号|卡类别|渠道配置商户号|渠道交易商户号|
1597742753343614976|消费|21225|0|2022-11-30 08:02:18|2211306653169981445|21225|221130126031448473|85|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****H7bY|-|5603020591235AN|5603020591235AN|
1597742778471682048|消费|53940|0|2022-11-30 08:02:25|2211306653769177745|53940|221130121031452167|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****4epw|-|5603020591235AN|5603020591235AN|
1597743084706217984|消费|30800|0|2022-11-30 08:03:36|2211306661069722669|30800|221130127231452928|123|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****oJ4U|-|5603020591235AN|5603020591235AN|
1597743093099008000|消费|161820|0|2022-11-30 08:03:40|2211306661269253098|161820|221130126431456562|647|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****zTV8|信用卡|5603020591235AN|5603020591235AN|
1597743175122817024|消费|161820|0|2022-11-30 08:04:07|2211306663269005400|161820|221130122931455308|647|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****2O4A|-|5603020591235AN|5603020591235AN|
1597743360431374336|消费|53940|0|2022-11-30 08:04:46|2211306667669516642|53940|221130128031453103|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****AFgg|-|5603020591235AN|5603020591235AN|
1597743402336657408|消费|13800|0|2022-11-30 08:04:55|2211306668669386374|13800|221130126431456667|55|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****gnTk|-|5603020591235AN|5603020591235AN|
1597743591545909248|消费|11000|0|2022-11-30 08:05:37|2211306673169289314|11000|221130123431459604|44|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****9MW0|-|5603020591235AN|5603020591235AN|
1597743589289377792|消费|161820|0|2022-11-30 08:05:40|2211306673069986589|161820|221130127731453997|647|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****xAYw|-|5603020591235AN|5603020591235AN|
1597745315459371009|消费|53500|0|2022-11-30 08:12:30|2211306714269845281|53500|221130121231454379|214|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****xrvo|信用卡|5603020591235AN|5603020591235AN|
1597745428680425472|消费|53940|0|2022-11-30 08:13:24|2211306716969019529|53940|221130120731458156|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****1d5k|-|5603020591235AN|5603020591235AN|
1597745630308995072|消费|107880|0|2022-11-30 08:13:46|2211306721769978574|107880|221130127731454786|432|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****O2wA|-|5603020591235AN|5603020591235AN|
1597745976779489280|消费|53500|0|2022-11-30 08:15:06|2211306729969117497|53500|221130122831454162|214|0|0|0||||WECHATPAY_MINIPROGRAM_ORG|||微信支付|opaPr5****zvV8|-|561301059126Z30|56130205912HDNE|
1597746314089603072|消费|53940|0|2022-11-30 08:16:26|2211306738069273360|53940|221130125531453552|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****F91A|信用卡|5603020591235AN|5603020591235AN|
1597747410094800896|消费|161820|0|2022-11-30 08:20:47|2211306764169873060|161820|221130129631458250|647|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****j1f0|信用卡|5603020591235AN|5603020591235AN|
1597749249066405889|消费|161820|0|2022-11-30 08:28:06|2211306808069838553|161820|221130124631455060|647|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****lYjc|信用卡|5603020591235AN|5603020591235AN|
1597749301797195776|消费|116000|0|2022-11-30 08:28:19|2211306809269564385|116000|221130125531454819|464|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****1_rI|-|5603020591235AN|5603020591235AN|
1597749450002931712|消费|93240|0|2022-11-30 08:28:55|2211306812769431107|93240|221130129231470949|373|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****tEUM|-|5603020591235AN|5603020591235AN|
1597749885799501824|消费|161820|0|2022-11-30 08:30:37|2211306823269329118|161820|221130129031457430|647|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****EOAw|-|5603020591235AN|5603020591235AN|
1597750720138854400|消费|176520|0|2022-11-30 08:33:58|2211306843069957298|176520|221130126431459708|706|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****MAok|-|5603020591235AN|5603020591235AN|
1597751366107795456|消费|161820|0|2022-11-30 08:36:32|2211306858469566815|161820|221130124831453651|647|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****uNDg|-|5603020591235AN|5603020591235AN|
1597752635350323200|消费|112500|0|2022-11-30 08:41:32|2211306888769581265|112500|221130123031463362|450|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****n4e8|-|5603020591235AN|5603020591235AN|
1597752760999088128|消费|11000|0|2022-11-30 08:42:08|2211306891769746160|11000|221130123431463291|44|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****I5G4|-|5603020591235AN|5603020591235AN|
1597753492049506304|消费|53940|0|2022-11-30 08:44:59|2211306909169266203|53940|221130129131469853|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****nMnA|-|5603020591235AN|5603020591235AN|
1597753505165094912|消费|38700|0|2022-11-30 08:45:00|2211306909469661387|38700|221130123431463670|155|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****4LVY|-|5603020591235AN|5603020591235AN|
1597754018279469056|消费|53940|0|2022-11-30 08:47:04|2211306921769079530|53940|221130122831457646|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****UJsw|-|5603020591235AN|5603020591235AN|
1597754188945702912|消费|88500|0|2022-11-30 08:47:46|2211306925769725275|88500|221130123231457061|354|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****eJEw|-|5603020591235AN|5603020591235AN|
1597754556488355840|消费|32900|0|2022-11-30 08:49:14|2211306934569471990|32900|221130128131465871|132|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****qPNc|信用卡|5603020591235AN|5603020591235AN|
1597754795882455040|消费|88500|0|2022-11-30 08:50:08|2211306940269370763|88500|221130124831455147|354|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****Ey_w|-|5603020591235AN|5603020591235AN|
1597755225614061568|消费|53940|0|2022-11-30 08:51:53|2211306950469820278|53940|221130123631464339|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****Z578|-|5603020591235AN|5603020591235AN|
1597757048286613504|消费|58840|0|2022-11-30 08:59:06|2211306993969978883|58840|221130128231455577|235|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****HdHk|-|5603020591235AN|5603020591235AN|
1597757419725787136|消费|161820|0|2022-11-30 09:00:36|2211307002869291098|161820|221130123731462468|647|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****vF8c|-|5603020591235AN|5603020591235AN|
1597757706972704768|消费|28000|0|2022-11-30 09:01:43|2211307009669269821|28000|221130123531464214|112|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****5XLY|-|5603020591235AN|5603020591235AN|
1597757951412539392|消费|307800|0|2022-11-30 09:02:40|2211307015469565504|307800|221130129631462755|1231|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****RL3E|-|5603020591235AN|5603020591235AN|
1597757966541393920|消费|22437|0|2022-11-30 09:02:45|2211307015869986303|22437|221130124431462334|90|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****Lo9w|-|5603020591235AN|5603020591235AN|
1597758552305319936|消费|11400|0|2022-11-30 09:05:05|2211307029569154591|11400|221130127331468665|46|0|0|0||||WECHATPAY_MINIPROGRAM_ORG|||微信支付|o3OMr5****nnBA|-|561301059126Z30|5533020591240AP|
1597759080041033728|消费|88500|0|2022-11-30 09:07:11|2211307042469716228|88500|221130128831466668|354|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****FqGs|信用卡|5603020591235AN|5603020591235AN|
1597759326380900352|消费|154440|0|2022-11-30 09:08:14|2211307048269259927|154440|221130123231459408|618|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****pVPY|-|5603020591235AN|5603020591235AN|
1597759664529870848|消费|65800|0|2022-11-30 09:09:31|2211307056369198842|65800|221130129531461543|263|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****rQpA|-|5603020591235AN|5603020591235AN|
1597760051626393600|消费|112500|0|2022-11-30 09:11:11|2211307065569390072|112500|221130125231458475|450|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****dPdY|-|5603020591235AN|5603020591235AN|
1597760175006035968|退款|12200|0|2022-11-30 09:11:26|2211307067569196668|12200|221130124331461135|-48|0|0|0|||||2211292365269166561|1597562905597841408|微信退货|o2mUlw****EJ4g|-|5603020591235AN|5603020591235AN|
1597760395504795648|消费|88500|0|2022-11-30 09:12:25|2211307073769860515|88500|221130126631465028|354|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****kqUI|-|5603020591235AN|5603020591235AN|
1597760892638863360|退款|14600|0|2022-11-30 09:14:17|2211307084569845138|14600|221130124431463701|-58|0|0|0|||||2211246259169061263|1595629077530689536|微信退货|o2mUlw****C9Gc|信用卡|5603020591235AN|5603020591235AN|
1597760901555961856|退款|17580|0|2022-11-30 09:14:19|2211307084769083416|17580|221130123131466201|-70|0|0|0|||||2211275160169947724|1596841273539436544|微信退货|o2mUlw****xx2U|-|5603020591235AN|5603020591235AN|
1597761022985244672|退款|52740|0|2022-11-30 09:14:48|2211307087669188819|52740|221130128731465165|-211|0|0|0|||||2211274944469769069|1596832225775591424|微信退货|o2mUlw****0k4Y|-|5603020591235AN|5603020591235AN|
1597761131001155584|退款|116000|0|2022-11-30 09:15:14|2211307090269164731|116000|221130122131463037|-464|0|0|0|||||2211274907569200859|1596830676890423296|微信退货|o2mUlw****t3UI|-|5603020591235AN|5603020591235AN|
1597761222340517888|退款|15400|0|2022-11-30 09:15:36|2211307092469557899|15400|221130122431465127|-62|0|0|0|||||2211272537969120215|1596731289665286144|微信退货|o2mUlw****6fR0|-|5603020591235AN|5603020591235AN|
1597761323939143680|退款|15400|0|2022-11-30 09:16:00|2211307094869443204|15400|221130129031462538|-62|0|0|0|||||2211271567269949586|1596690572997832704|微信退货|o2mUlw****Hdn0|信用卡|5603020591235AN|5603020591235AN|
1597761326942269440|消费|26370|0|2022-11-30 09:16:08|2211307095969852215|26370|221130127031457172|105|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****HGW0|-|5603020591235AN|5603020591235AN|
1597761783399989248|消费|88500|0|2022-11-30 09:17:54|2211307106869454265|88500|221130122531471201|354|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****052g|-|5603020591235AN|5603020591235AN|
1597762873998712832|消费|27000|0|2022-11-30 09:22:15|2211307132869502706|27000|221130123831474486|108|0|0|0||||WECHATPAY_MINIPROGRAM_ORG|||微信支付|o3OMr5****-rMQ|-|561301059126Z30|5533020591240AP|
1597762988582912001|消费|225000|0|2022-11-30 09:22:42|2211307135569250531|225000|221130127431473645|900|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****p7rU|-|5603020591235AN|5603020591235AN|
1597763137040289792|消费|116000|0|2022-11-30 09:23:20|2211307139169398153|116000|221130121831476372|464|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****z5Rk|-|5603020591235AN|5603020591235AN|
1597763454347776000|消费|88500|0|2022-11-30 09:24:33|2211307146769651121|88500|221130123431468110|354|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****IaVo|-|5603020591235AN|5603020591235AN|
1597763882783346688|消费|32800|0|2022-11-30 09:26:17|2211307156969321312|32800|221130125731467772|131|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****FDM4|-|5603020591235AN|5603020591235AN|
1597764119916724224|退款|125000|0|2022-11-30 09:27:07|2211307161569001701|125000|221130128431465013|-500|0|0|0|||||2211282212369309755|1597137065089183744|微信退货|o2mUlw****c3i0|-|5603020591235AN|5603020591235AN|
1597764299235790848|消费|161820|0|2022-11-30 09:27:55|2211307166869701124|161820|221130128431465090|647|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****31Gs|-|5603020591235AN|5603020591235AN|
1597764551607062528|消费|116000|0|2022-11-30 09:28:58|2211307172869859253|116000|221130124631461954|464|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****IeIA|信用卡|5603020591235AN|5603020591235AN|
1597764579314638848|消费|53940|0|2022-11-30 09:29:01|2211307173569892416|53940|221130129631465829|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****bBBE|-|5603020591235AN|5603020591235AN|
1597764641046401024|消费|19600|0|2022-11-30 09:29:19|2211307175069247675|19600|221130127731463169|78|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****4UDQ|-|5603020591235AN|5603020591235AN|
1597764735497945088|消费|53500|0|2022-11-30 09:29:40|2211307177269194106|53500|221130121931468610|214|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****gP0I|-|5603020591235AN|5603020591235AN|
1597764983557464064|消费|18000|0|2022-11-30 09:30:37|2211307183169249426|18000|221130122031470108|72|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****cgQ8|-|5603020591235AN|5603020591235AN|
1597765271181864960|退款|93700|0|2022-11-30 09:31:41|2211307188869452009|93700|221130121831477394|-375|0|0|0|||||2211299053169666209|1597423986021511168|微信退货|o2mUlw****Kr58|-|5603020591235AN|5603020591235AN|
1597765167251197952|消费|112500|0|2022-11-30 09:32:00|2211307187469005049|112500|221130125631466122|450|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****vlOs|-|5603020591235AN|5603020591235AN|
1597765500090195968|消费|5100|0|2022-11-30 09:32:43|2211307195469046681|5100|221130121731474610|20|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****fbP8|-|5603020591235AN|5603020591235AN|
1597765608471015424|消费|155100|0|2022-11-30 09:33:10|2211307198069479821|155100|221130120931465446|620|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****eTLI|-|5603020591235AN|5603020591235AN|
1597765764016783360|退款|105000|0|2022-11-30 09:33:39|2211307200569361857|105000|221130121131462632|-420|0|0|0|||||2210303428267943761|1586702298896142336|微信退货|o2mUlw****DC2o|-|5603020591235AN|5603020591235AN|
1597765810368028672|消费|26370|0|2022-11-30 09:34:03|2211307202869616441|26370|221130120431471895|105|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****4Nas|信用卡|5603020591235AN|5603020591235AN|
1597765870854090752|消费|53940|0|2022-11-30 09:34:11|2211307204369694830|53940|221130125331461141|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****WVmU|-|5603020591235AN|5603020591235AN|
1597765908992901120|消费|112500|0|2022-11-30 09:34:19|2211307205269993785|112500|221130124631462671|450|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****dPdY|-|5603020591235AN|5603020591235AN|
1597766147673964544|消费|88500|0|2022-11-30 09:35:15|2211307210969539485|88500|221130125031466914|354|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****NRuI|-|5603020591235AN|5603020591235AN|
1597766008628592640|消费|46200|0|2022-11-30 09:35:16|2211307207569869039|46200|221130120531479429|185|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****4M_M|-|5603020591235AN|5603020591235AN|
1597766325780889600|消费|27000|0|2022-11-30 09:35:58|2211307215169388652|27000|221130127131462210|108|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****5qqU|-|5603020591235AN|5603020591235AN|
1597766330012934144|消费|102600|0|2022-11-30 09:35:59|2211307215269282467|102600|221130126731478717|410|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****50Ew|-|5603020591235AN|5603020591235AN|
1597766434153312256|消费|112500|0|2022-11-30 09:36:25|2211307217769300753|112500|221130122831463284|450|0|0|0||||WECHATPAY_MINIPROGRAM_ORG|||微信支付|opaPr5****hlE4|信用卡|561301059126Z30|56130205912HDNE|
1597767835570933760|消费|32900|0|2022-11-30 09:41:58|2211307251169017105|32900|221130128231460620|132|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****wocM|信用卡|5603020591235AN|5603020591235AN|
1597768244633026560|消费|53940|0|2022-11-30 09:43:36|2211307260969134246|53940|221130124331464990|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****TYF8|信用卡|5603020591235AN|5603020591235AN|
1597768898155917312|消费|161820|0|2022-11-30 09:46:14|2211307276469882652|161820|221130122231478781|647|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****H75c|信用卡|5603020591235AN|5603020591235AN|
1597769012719140864|消费|102600|0|2022-11-30 09:46:40|2211307279269023189|102600|221130126131472507|410|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****FDWo|信用卡|5603020591235AN|5603020591235AN|
1597769224346931200|消费|337500|0|2022-11-30 09:47:31|2211307284269708943|337500|221130121631463791|1350|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****1DY0|-|5603020591235AN|5603020591235AN|
1597769300590997504|消费|161820|0|2022-11-30 09:47:49|2211307286069934562|161820|221130123031471150|647|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****he-w|-|5603020591235AN|5603020591235AN|
1597769449845297152|消费|32800|0|2022-11-30 09:48:23|2211307289669796503|32800|221130124131468524|131|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****PkBU|信用卡|5603020591235AN|5603020591235AN|
1597769784664006656|消费|112500|0|2022-11-30 09:49:43|2211307297669496049|112500|221130120731469282|450|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****slX4|-|5603020591235AN|5603020591235AN|
1597770372319555584|消费|20380|0|2022-11-30 09:52:04|2211307311669146170|20380|221130122331468810|82|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****zmQE|-|5603020591235AN|5603020591235AN|
1597770553735782400|消费|49000|0|2022-11-30 09:52:55|2211307315969024633|49000|221130129931472332|196|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****hUc8|-|5603020591235AN|5603020591235AN|
1597770717775015936|消费|32900|0|2022-11-30 09:53:25|2211307319869213177|32900|221130123031472030|132|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****AwYs|-|5603020591235AN|5603020591235AN|
1597770887057125376|消费|63204|0|2022-11-30 09:54:07|2211307323969428218|63204|221130124631465457|253|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****XRNo|-|5603020591235AN|5603020591235AN|
1597772562937417728|消费|53940|0|2022-11-30 10:00:52|2211307363869221747|53940|221130120231473189|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****bBMI|-|5603020591235AN|5603020591235AN|
1597772585985130496|消费|576000|0|2022-11-30 10:00:58|2211307364469861207|576000|221130121231467041|2304|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****nRmo|-|5603020591235AN|5603020591235AN|
1597772793062105088|消费|88500|0|2022-11-30 10:01:46|2211307369369014852|88500|221130124531460149|354|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****dqBA|-|5603020591235AN|5603020591235AN|
1597772812234276864|消费|8400|0|2022-11-30 10:01:47|2211307369769367111|8400|221130122931469001|34|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****0ZBU|-|5603020591235AN|5603020591235AN|
1597773263029669888|消费|265500|0|2022-11-30 10:03:36|2211307380569090162|265500|221130120131477680|1062|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****y7w0|信用卡|5603020591235AN|5603020591235AN|
1597773459557986304|消费|65800|0|2022-11-30 10:04:18|2211307385269098046|65800|221130128531469556|263|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****oPQM|信用卡|5603020591235AN|5603020591235AN|
1597773644866527232|消费|265500|0|2022-11-30 10:05:02|2211307389669183252|265500|221130120031476317|1062|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****XkTE|-|5603020591235AN|5603020591235AN|
1597773743587864576|消费|107880|0|2022-11-30 10:05:31|2211307392069568046|107880|221130127431479212|432|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****ubH4|-|5603020591235AN|5603020591235AN|
1597773882209607680|消费|265500|0|2022-11-30 10:06:00|2211307395369048295|265500|221130129931474004|1062|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****UqsY|信用卡|5603020591235AN|5603020591235AN|
1597774021754105856|消费|88500|0|2022-11-30 10:06:32|2211307398669096971|88500|221130124431470271|354|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****JBB8|-|5603020591235AN|5603020591235AN|
1597774126745915392|消费|53940|0|2022-11-30 10:07:05|2211307401169441375|53940|1597774126745915392D1|162|0|0|0||||QUICKPAY_TLT|||代收|||200581000018773|200581000018773|
1597774243339186176|退款|28800|0|2022-11-30 10:07:20|2211307402969104832|28800|221130123131472978|-115|0|0|0|||||2211248545669872757|1595724978404212736|微信退货|o2mUlw****iJh0|-|5603020591235AN|5603020591235AN|
1597774261743792128|消费|88500|0|2022-11-30 10:07:36|2211307404369889226|88500|221130120431476338|354|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****p9YA|-|5603020591235AN|5603020591235AN|
1597774356082073600|消费|228000|0|2022-11-30 10:07:55|2211307406569883720|228000|221130120331468312|912|0|0|0||||WECHATPAY_MINIPROGRAM_ORG|||微信支付|o3OMr5****DEG8|信用卡|561301059126Z30|5533020591240AP|
1597774512923885568|消费|116000|0|2022-11-30 10:08:31|2211307410369322173|116000|221130121631466586|464|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****zgfA|-|5603020591235AN|5603020591235AN|
1597774684022128640|消费|337500|0|2022-11-30 10:09:12|2211307414469602475|337500|221130122131469997|1350|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****0dXg|信用卡|5603020591235AN|5603020591235AN|
