云商通订单号|订单类型|交易金额(单位:分)|手续费金额(单位:分)|交易时间|商户订单编号|渠道金额|渠道流水号|渠道手续费(单位:分)|云商通手续费(单位:分)|分期金额(单位:分)|持卡人手续费(单位:分)|扩展参数|预付卡是否结算|预付卡交易金额(单位:分)|支付方式|原商户订单号|原云商通订单号|渠道交易类型|卡号|卡类别|渠道配置商户号|渠道交易商户号|
1593638913610616832|消费|84690|0|2022-11-19 00:15:07|2211198809968625999|84690|221119120130715753|339|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****n2g0|-|5603020591235AN|5603020591235AN|
1593639212991660032|消费|112500|0|2022-11-19 00:16:18|2211198817168642602|112500|221119123330707290|450|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****iX0Y|-|5603020591235AN|5603020591235AN|
1593640760190701568|消费|30800|0|2022-11-19 00:22:28|2211198854068911130|30800|221119127530714771|123|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****DNMI|-|5603020591235AN|5603020591235AN|
1593645263220649984|消费|61800|0|2022-11-19 00:40:29|2211198961368146827|61800|221119126530706026|247|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****xEiY|信用卡|5603020591235AN|5603020591235AN|
1593647124401098752|消费|38400|0|2022-11-19 00:47:44|2211199005768408501|38400|221119129530707205|154|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****2erI|信用卡|5603020591235AN|5603020591235AN|
1593647439514963968|消费|17580|0|2022-11-19 00:49:01|2211199013268549999|17580|221119122030713480|70|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****oWe0|-|5603020591235AN|5603020591235AN|
1593657411464335360|消费|112500|0|2022-11-19 01:28:37|2211199250968174796|112500|221119128330706005|450|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****rEV4|-|5603020591235AN|5603020591235AN|
1593660248344760320|消费|53940|0|2022-11-19 01:39:53|2211199318668490879|53940|221119123830719800|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****k-Vk|-|5603020591235AN|5603020591235AN|
1593665619964739584|平台转账|16922417|0|2022-11-19 02:01:07|392fa406-e0d6-4224-9fe7-774509cf3f21|0|0|0|0|0|0||||||||||||
1593665623907385344|平台转账|41135|0|2022-11-19 02:01:08|9420bad0-ba19-4148-85bc-e467d2bd3373|0|0|0|0|0|0||||||||||||
1593665626310721536|平台转账|4980|0|2022-11-19 02:01:09|13918709-54d3-476d-9d62-ecad597d83e1|0|0|0|0|0|0||||||||||||
1593665628521119744|平台转账|39192|0|2022-11-19 02:01:09|7cc5b9a3-7de7-42f7-bebe-05d71359a212|0|0|0|0|0|0||||||||||||
1593665630941233152|平台转账|598496|0|2022-11-19 02:01:10|ba301f18-c028-463d-8092-ad4eecc9356b|0|0|0|0|0|0||||||||||||
1593665633776570368|平台转账|9785671|0|2022-11-19 02:01:10|24d260b1-a3a5-4538-b9f6-6c172e36b99b|0|0|0|0|0|0||||||||||||
1593665635949232128|平台转账|339222|0|2022-11-19 02:01:11|4711bd7e-822c-4336-bf93-2aa1a7d8b801|0|0|0|0|0|0||||||||||||
1593665639032033280|平台转账|27052130|0|2022-11-19 02:01:12|3abd3b17-caa2-4266-9a11-0324064d62f4|0|0|0|0|0|0||||||||||||
1593665642299400192|平台转账|1093584|0|2022-11-19 02:01:13|735f4f09-f638-4fd9-b5f6-58f5275f46f2|0|0|0|0|0|0||||||||||||
1593665645587738624|平台转账|223084|0|2022-11-19 02:01:13|9cf54c32-b870-4e2e-9e97-4131080eb46a|0|0|0|0|0|0||||||||||||
