云商通订单号|订单类型|交易金额(单位:分)|手续费金额(单位:分)|交易时间|商户订单编号|渠道金额|渠道流水号|渠道手续费(单位:分)|云商通手续费(单位:分)|分期金额(单位:分)|持卡人手续费(单位:分)|扩展参数|预付卡是否结算|预付卡交易金额(单位:分)|支付方式|原商户订单号|原云商通订单号|渠道交易类型|卡号|卡类别|渠道配置商户号|渠道交易商户号|
1593277168379510784|消费|53940|0|2022-11-18 00:17:40|2211180185268805980|53940|221118126730652012|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****GcO0|-|5603020591235AN|5603020591235AN|
1593285995413905408|消费|53500|0|2022-11-18 00:52:51|2211180395768017660|53500|221118129530639077|214|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****-wgo|-|5603020591235AN|5603020591235AN|
1593303222548705280|平台转账|18651552|0|2022-11-18 02:01:05|004aaa83-9cd6-4535-8a20-e196cccaffca|0|0|0|0|0|0||||||||||||
1593303224582934528|平台转账|522641|0|2022-11-18 02:01:05|84a817ec-9e36-440a-b84a-e1488ed873bf|0|0|0|0|0|0||||||||||||
1593303226252275712|平台转账|59702|0|2022-11-18 02:01:06|7fa2c266-05bf-4b80-b6ec-33729b5548b7|0|0|0|0|0|0||||||||||||
1593303227414089728|平台转账|2292591|0|2022-11-18 02:01:06|0887bbed-d530-4308-9760-f5c439faa993|0|0|0|0|0|0||||||||||||
1593303228903067648|平台转账|10710886|0|2022-11-18 02:01:06|bd373d13-6835-4dfe-80de-a3e166860afc|0|0|0|0|0|0||||||||||||
1593303230756962304|平台转账|20864830|0|2022-11-18 02:01:07|f98801e2-925e-4b62-be2c-8c14dd21126e|0|0|0|0|0|0||||||||||||
1593303233189646336|平台转账|2942910|0|2022-11-18 02:01:07|2bd70cd1-43e3-4bf0-8087-e1c1216213cb|0|0|0|0|0|0||||||||||||
1593303234997395456|平台转账|96633|0|2022-11-18 02:01:08|aceb3862-42dc-4109-b9df-c4657615d727|0|0|0|0|0|0||||||||||||
1593303236918390784|平台转账|49320|0|2022-11-18 02:01:08|cea7698a-eddb-4819-b2fb-76b4179421a1|0|0|0|0|0|0||||||||||||
1593303238923259904|平台转账|285001|0|2022-11-18 02:01:09|f3cb684d-cd81-48ac-9374-593a483636ad|0|0|0|0|0|0||||||||||||
1593376818428129280|消费|53940|0|2022-11-18 06:53:40|2211182561168768301|53940|221118124730643226|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****TT6w|-|5603020591235AN|5603020591235AN|
1593388870269931520|消费|13960|0|2022-11-18 07:41:32|2211182848468650159|13960|221118124830639519|56|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****ZQ_w|-|5603020591235AN|5603020591235AN|
1593391634735702016|消费|107880|0|2022-11-18 07:52:32|2211182914468741430|107880|221118128230640179|432|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****FaqI|-|5603020591235AN|5603020591235AN|
1593392072285491200|消费|177000|0|2022-11-18 07:54:14|2211182924868783887|177000|221118123930655720|708|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****9gec|-|5603020591235AN|5603020591235AN|
1593392626164314112|消费|53940|0|2022-11-18 07:56:27|2211182938068644754|53940|221118129730651583|216|0|0|0||||WECHATPAY_MINIPROGRAM_ORG|||微信支付|opaPr5****MWfM|-|561301059126Z30|56130205912HDNE|
1593392834575085568|消费|102600|0|2022-11-18 07:57:15|2211182943068714600|102600|221118126130652834|410|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****4kio|-|5603020591235AN|5603020591235AN|
1593392984882167808|消费|112500|0|2022-11-18 07:57:57|2211182946568739071|112500|221118127530651874|450|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****TEmQ|-|5603020591235AN|5603020591235AN|
1593393124682514432|消费|107000|0|2022-11-18 07:58:29|2211182949968608828|107000|221118125530642308|428|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****q0lE|信用卡|5603020591235AN|5603020591235AN|
1593393169658036224|消费|53940|0|2022-11-18 07:58:36|2211182950968183750|53940|221118127230643070|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****Gxuk|-|5603020591235AN|5603020591235AN|
