云商通订单号|订单类型|交易金额(单位:分)|手续费金额(单位:分)|交易时间|商户订单编号|渠道金额|渠道流水号|渠道手续费(单位:分)|云商通手续费(单位:分)|分期金额(单位:分)|持卡人手续费(单位:分)|扩展参数|预付卡是否结算|预付卡交易金额(单位:分)|支付方式|原商户订单号|原云商通订单号|渠道交易类型|卡号|卡类别|渠道配置商户号|渠道交易商户号|
1594370729992798208|消费|6192|0|2022-11-21 00:43:07|2211216257868926849|6192|221121125030851085|25|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****lO3E|-|5603020591235AN|5603020591235AN|
1594390392189489152|平台转账|18193329|0|2022-11-21 02:01:06|3ddfe424-477f-4aaf-8bbc-fd202701d684|0|0|0|0|0|0||||||||||||
1594390394794151936|平台转账|14840|0|2022-11-21 02:01:07|09b80eb4-b1a0-4401-a0af-72db574487b6|0|0|0|0|0|0||||||||||||
1594390396631261184|平台转账|79978|0|2022-11-21 02:01:07|d235f173-4cce-4dff-bdb1-54971d1a71d6|0|0|0|0|0|0||||||||||||
1594390398095081472|平台转账|2689|0|2022-11-21 02:01:08|503582cc-a9cc-4d90-8b3a-a2d7ea956f0e|0|0|0|0|0|0||||||||||||
1594390399709876224|平台转账|368400|0|2022-11-21 02:01:08|cfc7e1b0-ea9a-4633-80d8-8f7dbf1226b5|0|0|0|0|0|0||||||||||||
1594390401614102528|平台转账|1930609|0|2022-11-21 02:01:08|d0daa516-f104-4714-8aa5-393fb1e235f6|0|0|0|0|0|0||||||||||||
1594390403300200448|平台转账|7841901|0|2022-11-21 02:01:09|a5d35eb2-5ade-4c79-8dfa-05923101fd18|0|0|0|0|0|0||||||||||||
1594390404621406208|平台转账|1102673|0|2022-11-21 02:01:09|0899e833-222a-4b09-8349-b4490a6c10d6|0|0|0|0|0|0||||||||||||
1594390406588534784|平台转账|17714454|0|2022-11-21 02:01:10|d5361607-51af-40a3-b385-3dcf1bb40542|0|0|0|0|0|0||||||||||||
1594390407834243072|平台转账|1179270|0|2022-11-21 02:01:10|02fbefb0-1f1f-44dd-93d3-dc5682ef8c6e|0|0|0|0|0|0||||||||||||
1594390409155448832|平台转账|132368|0|2022-11-21 02:01:10|dd812cc6-14c6-41e5-9819-139e030463a0|0|0|0|0|0|0||||||||||||
1594415646018379776|消费|49440|0|2022-11-21 03:41:41|2211217328768998328|49440|221121127130849119|198|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****wUW0|-|5603020591235AN|5603020591235AN|
1594429469458706432|消费|107880|0|2022-11-21 04:36:45|2211217658368435684|107880|221121121830862545|432|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****MNBI|-|5603020591235AN|5603020591235AN|
1594456496765157376|消费|20600|0|2022-11-21 06:23:58|2211218302668641764|20600|221121120330850294|82|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****PsD8|信用卡|5603020591235AN|5603020591235AN|
1594464182344892416|消费|38700|0|2022-11-21 06:54:27|2211218485968364329|38700|221121120730853319|155|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****bydk|-|5603020591235AN|5603020591235AN|
1594466305124077568|消费|53940|0|2022-11-21 07:02:53|2211218536568756892|53940|221121125230847576|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****nHJ8|-|5603020591235AN|5603020591235AN|
1594467728545026048|消费|112500|0|2022-11-21 07:08:33|2211218570468072199|112500|221121126930855571|450|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****ynyM|-|5603020591235AN|5603020591235AN|
1594471407562014720|消费|46000|0|2022-11-21 07:23:09|2211218658168812007|46000|221121121530863676|184|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****asO8|-|5603020591235AN|5603020591235AN|
1594478343611232256|消费|88500|0|2022-11-21 07:50:42|2211218823568233018|88500|221121125530850657|354|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****3K3U|-|5603020591235AN|5603020591235AN|
1594478374040911872|消费|18270|0|2022-11-21 07:50:51|2211218824268729445|18270|221121121530865627|73|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****UJ10|-|5603020591235AN|5603020591235AN|
1594479706948775936|消费|42500|0|2022-11-21 07:56:06|2211218856068728818|42500|221121121730864171|170|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****qK0g|-|5603020591235AN|5603020591235AN|
1594479968769818624|消费|65800|0|2022-11-21 07:57:11|2211218862268344768|65800|221121120130863121|263|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****4KLc|-|5603020591235AN|5603020591235AN|
1594480271766331392|消费|15400|0|2022-11-21 07:58:20|2211218869568365218|15400|221121122030860517|62|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****U7E0|-|5603020591235AN|5603020591235AN|
1594480788957577216|消费|20600|0|2022-11-21 08:00:26|2211218881868173476|20600|221121122030860653|82|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****PsD8|信用卡|5603020591235AN|5603020591235AN|
1594481094986579968|消费|177000|0|2022-11-21 08:01:44|2211218889168411412|177000|221121126030849227|708|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****2raA|-|5603020591235AN|5603020591235AN|
1594482340518703104|消费|107880|0|2022-11-21 08:06:35|2211218918868758939|107880|221121129130866067|432|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****IptM|-|5603020591235AN|5603020591235AN|
1594482450669510656|消费|15450|0|2022-11-21 08:07:06|2211218921468656320|15450|221121125030857465|62|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****3iAM|-|5603020591235AN|5603020591235AN|
1594483010676199424|消费|265500|0|2022-11-21 08:09:13|2211218934868564118|265500|221121128730858615|1062|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****dhI4|-|5603020591235AN|5603020591235AN|
1594484222553231360|消费|65800|0|2022-11-21 08:14:03|2211218963768179073|65800|221121123230853221|263|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****chfk|-|5603020591235AN|5603020591235AN|
1594484304170192896|消费|32900|0|2022-11-21 08:14:21|2211218965668705280|32900|221121129530855696|132|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****vi6E|-|5603020591235AN|5603020591235AN|
1594486216722497536|消费|265500|0|2022-11-21 08:21:57|2211219011268141744|265500|221121122230868962|1062|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****etlE|-|5603020591235AN|5603020591235AN|
