云商通订单号|订单类型|交易金额(单位:分)|手续费金额(单位:分)|交易时间|商户订单编号|渠道金额|渠道流水号|渠道手续费(单位:分)|云商通手续费(单位:分)|分期金额(单位:分)|持卡人手续费(单位:分)|扩展参数|预付卡是否结算|预付卡交易金额(单位:分)|支付方式|原商户订单号|原云商通订单号|渠道交易类型|卡号|卡类别|渠道配置商户号|渠道交易商户号|
1591463433058918400|消费|102600|0|2022-11-13 00:10:36|2211136942468331170|102600|221113129230322774|410|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****o4EI|-|5603020591235AN|5603020591235AN|
1591464064859512832|消费|42000|0|2022-11-13 00:13:18|2211136957568141355|42000|221113121430314877|168|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****fJKY|-|5603020591235AN|5603020591235AN|
1591491290267140096|平台转账|15125359|0|2022-11-13 02:01:06|3ba4e75e-009a-479d-a7de-564d1f065612|0|0|0|0|0|0||||||||||||
1591491291735142400|平台转账|13645|0|2022-11-13 02:01:07|fcd05c98-b463-495a-8239-5d3948efa467|0|0|0|0|0|0||||||||||||
1591491293651935232|平台转账|132119|0|2022-11-13 02:01:07|f395877e-579c-4a29-a0ab-3dd7332f1eba|0|0|0|0|0|0||||||||||||
1591491294880866304|平台转账|1279322|0|2022-11-13 02:01:07|0eb9e546-9726-417a-8d26-d2cd3398151e|0|0|0|0|0|0||||||||||||
1591491296374046720|平台转账|14769408|0|2022-11-13 02:01:08|18b2c779-570b-4dc8-a07e-73a3e9e66149|0|0|0|0|0|0||||||||||||
1591491297552637952|平台转账|7239911|0|2022-11-13 02:01:08|3c41843b-653e-4334-aa89-af8877d6217c|0|0|0|0|0|0||||||||||||
1591491299083567104|平台转账|3432582|0|2022-11-13 02:01:09|96c4b0e7-5a8d-489a-8720-58df68811bf1|0|0|0|0|0|0||||||||||||
1591511705681145856|消费|16480|0|2022-11-13 03:22:32|2211138093368922663|16480|221113128930322826|66|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****BuH8|-|5603020591235AN|5603020591235AN|
1591538547393835008|消费|161820|0|2022-11-13 05:09:01|2211138733368715115|161820|221113122230321322|647|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****ZVzE|-|5603020591235AN|5603020591235AN|
1591552754176761856|消费|53940|0|2022-11-13 06:05:41|2211139072068320769|53940|221113123130313296|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****xbig|-|5603020591235AN|5603020591235AN|
1591566459312545792|消费|53940|0|2022-11-13 06:59:55|2211139398868814410|53940|221113120330310782|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****3DLY|-|5603020591235AN|5603020591235AN|
1591566543475445760|消费|44600|0|2022-11-13 07:00:14|2211139400868777411|44600|221113120830311264|178|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****DfGQ|-|5603020591235AN|5603020591235AN|
1591574951033323520|消费|53940|0|2022-11-13 07:33:43|2211139601268577608|53940|221113123630314476|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****bVZ0|-|5603020591235AN|5603020591235AN|
1591577501107240960|退款|65093|0|2022-11-13 07:43:42|2211139661068710886|65093|221113124430313265|-260|0|0|0|||||2211087934667502495|1589827327607455744|微信退货|o2mUlw****DnSs|-|5603020591235AN|5603020591235AN|
1591578017010827264|消费|65600|0|2022-11-13 07:45:51|2211139674368329673|65600|221113127230310599|262|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****LITY|-|5603020591235AN|5603020591235AN|
1591578632818536448|消费|53940|0|2022-11-13 07:48:19|2211139689068273994|53940|221113123630315090|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****taiU|-|5603020591235AN|5603020591235AN|
1591578857335439360|消费|93700|0|2022-11-13 07:49:26|2211139694468713351|93700|221113122930315715|375|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****cWWY|信用卡|5603020591235AN|5603020591235AN|
1591581452309372928|消费|102600|0|2022-11-13 07:59:30|2211139756268797516|102600|221113125630314612|410|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****gwpM|信用卡|5603020591235AN|5603020591235AN|
1591581589941264384|消费|51480|0|2022-11-13 08:00:06|2211139759568373682|51480|221113122730309814|206|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****AGSo|-|5603020591235AN|5603020591235AN|
1591581700817698816|消费|44600|0|2022-11-13 08:00:30|2211139762268025431|44600|221113120130319964|178|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****140E|-|5603020591235AN|5603020591235AN|
1591582121074372608|消费|53940|0|2022-11-13 08:02:17|2211139772268070832|53940|221113129230327637|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****7mP0|-|5603020591235AN|5603020591235AN|
1591582737163100160|消费|161820|0|2022-11-13 08:04:37|2211139786968674382|161820|221113122730310026|647|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****JJEI|-|5603020591235AN|5603020591235AN|
1591583120153391104|消费|205200|0|2022-11-13 08:06:09|2211139796068364813|205200|221113129330322959|821|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****SfLg|-|5603020591235AN|5603020591235AN|
1591583236683739136|消费|17650|0|2022-11-13 08:06:36|2211139798868253799|17650|221113127030306810|71|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****iHBM|-|5603020591235AN|5603020591235AN|
1591583289527775232|消费|53940|0|2022-11-13 08:06:46|2211139800068442707|53940|221113121730322939|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****PdqQ|-|5603020591235AN|5603020591235AN|
1591583677597364224|消费|107880|0|2022-11-13 08:08:29|2211139809368168167|107880|221113124930322053|432|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****QvC4|信用卡|5603020591235AN|5603020591235AN|
1591584026160807936|消费|70800|0|2022-11-13 08:09:43|2211139817668925256|70800|221113125630315169|283|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****dSuU|信用卡|5603020591235AN|5603020591235AN|
1591584305757294592|消费|15400|0|2022-11-13 08:10:48|2211139824368360642|15400|221113126130321741|62|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****-Xgo|-|5603020591235AN|5603020591235AN|
1591584691339661312|消费|88500|0|2022-11-13 08:12:20|2211139833568299310|88500|221113126630317072|354|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****SCpM|-|5603020591235AN|5603020591235AN|
1591585379889192960|消费|52500|0|2022-11-13 08:15:13|2211139849968571954|52500|221113122230325561|210|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****DHzc|信用卡|5603020591235AN|5603020591235AN|
1591585478539227136|消费|32900|0|2022-11-13 08:15:30|2211139852268252920|32900|221113121030312971|132|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****lGNs|信用卡|5603020591235AN|5603020591235AN|
1591585755455565824|消费|24356|0|2022-11-13 08:16:35|2211139858868057116|24356|221113128930327375|97|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****LhRo|-|5603020591235AN|5603020591235AN|
1591586160331722752|消费|161820|0|2022-11-13 08:18:11|2211139868568679246|161820|221113127730314349|647|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****QmrA|信用卡|5603020591235AN|5603020591235AN|
1591586305223954432|消费|26370|0|2022-11-13 08:18:49|2211139871968380114|26370|221113121630312418|105|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****c2X4|-|5603020591235AN|5603020591235AN|
1591587384623906816|消费|157500|0|2022-11-13 08:23:05|2211139897768351654|157500|221113123330315754|630|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****0utk|-|5603020591235AN|5603020591235AN|
1591587449887272960|消费|107880|0|2022-11-13 08:23:59|2211139899268064928|107880|221113127330322601|432|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****XFsE|-|5603020591235AN|5603020591235AN|
1591588840022216704|消费|61800|0|2022-11-13 08:28:53|2211139932468758341|61800|221113127330322977|247|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****mND4|-|5603020591235AN|5603020591235AN|
