云商通订单号|订单类型|交易金额(单位:分)|手续费金额(单位:分)|交易时间|商户订单编号|渠道金额|渠道流水号|渠道手续费(单位:分)|云商通手续费(单位:分)|分期金额(单位:分)|持卡人手续费(单位:分)|扩展参数|预付卡是否结算|预付卡交易金额(单位:分)|支付方式|原商户订单号|原云商通订单号|渠道交易类型|卡号|卡类别|渠道配置商户号|渠道交易商户号|
1590377555226005504|消费|161820|0|2022-11-10 00:15:37|2211101053168912173|161820|221110123830112748|647|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****P4PM|信用卡|5603020591235AN|5603020591235AN|
1590384120351965184|消费|93700|0|2022-11-10 00:41:44|2211101209668923605|93700|221110121030099261|375|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****gzMg|信用卡|5603020591235AN|5603020591235AN|
1590393542302253056|消费|5100|0|2022-11-10 01:19:09|2211101434368261109|5100|221110124230112782|20|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****TD7c|信用卡|5603020591235AN|5603020591235AN|
1590404121536499712|平台转账|14220328|0|2022-11-10 02:01:05|6d278e5a-0081-47c6-9f60-20e5401c9cfb|0|0|0|0|0|0||||||||||||
1590404123080003584|平台转账|264836|0|2022-11-10 02:01:05|cade8345-b22f-4a56-add2-e011698565ac|0|0|0|0|0|0||||||||||||
1590404124325715968|平台转账|440630|0|2022-11-10 02:01:06|4dd0678b-8b38-4976-a839-88976c6cfd70|0|0|0|0|0|0||||||||||||
1590404125894385664|平台转账|3855193|0|2022-11-10 02:01:06|c13970ee-cc12-42ed-9d99-f0d96b9abf80|0|0|0|0|0|0||||||||||||
1590404127316262912|平台转账|326779|0|2022-11-10 02:01:07|bfd1d91c-d536-47b3-a263-c737e1cbab99|0|0|0|0|0|0||||||||||||
1590404128863961088|平台转账|335701|0|2022-11-10 02:01:07|1daac9c3-cc3d-4b19-bbee-7de22d52350f|0|0|0|0|0|0||||||||||||
1590404129975447552|平台转账|436980|0|2022-11-10 02:01:07|00149502-23be-4764-a41f-4565c0be1715|0|0|0|0|0|0||||||||||||
1590404131112095744|平台转账|624481|0|2022-11-10 02:01:07|44335c9f-def4-4fb8-a4ab-7059e05f9aef|0|0|0|0|0|0||||||||||||
1590404132282306560|平台转账|548706|0|2022-11-10 02:01:08|1ab999ce-d13c-4b5a-8378-f98c67cdf0ab|0|0|0|0|0|0||||||||||||
1590404133968429056|平台转账|21012983|0|2022-11-10 02:01:08|d91e0876-52fa-443f-817f-b18e261866b6|0|0|0|0|0|0||||||||||||
1590404135369314304|平台转账|7548926|0|2022-11-10 02:01:08|80ee9333-9418-479d-984e-444df57efe35|0|0|0|0|0|0||||||||||||
1590404136828940288|平台转账|3242973|0|2022-11-10 02:01:09|9ad01862-ba83-4ed9-9637-57548c0e1143|0|0|0|0|0|0||||||||||||
1590404138011725824|平台转账|487953|0|2022-11-10 02:01:09|887c602d-7533-41e8-ba42-a75198caf4a0|0|0|0|0|0|0||||||||||||
1590423669258072064|消费|107880|0|2022-11-10 03:19:02|2211102152568736385|107880|221110127030094252|432|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****Kphk|信用卡|5603020591235AN|5603020591235AN|
1590438482050813952|消费|102600|0|2022-11-10 04:17:53|2211102505768607577|102600|221110125330098971|410|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****idP8|-|5603020591235AN|5603020591235AN|
1590448153016934400|消费|161820|0|2022-11-10 04:56:14|2211102736368821876|161820|221110127530107730|647|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****M-zs|-|5603020591235AN|5603020591235AN|
