云商通订单号|订单类型|交易金额(单位:分)|手续费金额(单位:分)|交易时间|商户订单编号|渠道金额|渠道流水号|渠道手续费(单位:分)|云商通手续费(单位:分)|分期金额(单位:分)|持卡人手续费(单位:分)|扩展参数|预付卡是否结算|预付卡交易金额(单位:分)|支付方式|原商户订单号|原云商通订单号|渠道交易类型|卡号|卡类别|渠道配置商户号|渠道交易商户号|
1589655510678773760|消费|80140|0|2022-11-08 00:26:31|2211083838267165965|80140|221108120329964169|321|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****KjwU|-|5603020591235AN|5603020591235AN|
1589659529614733312|消费|107880|0|2022-11-08 00:42:27|2211083934067124924|107880|221108128729966369|432|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****xDHM|-|5603020591235AN|5603020591235AN|
1589662159191678976|消费|61800|0|2022-11-08 00:53:01|2211083996767770854|61800|221108124329961217|247|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****_R-g|-|5603020591235AN|5603020591235AN|
1589679346673524736|平台转账|15080553|0|2022-11-08 02:01:05|65d3039d-2508-4d84-9ecb-86f2e468e405|0|0|0|0|0|0||||||||||||
1589679348208648192|平台转账|144719|0|2022-11-08 02:01:06|7c8a77f1-11fa-4935-a951-6fae0eef6384|0|0|0|0|0|0||||||||||||
1589679349466935296|平台转账|152072|0|2022-11-08 02:01:06|99127567-b390-4136-b100-6f72bb8bd921|0|0|0|0|0|0||||||||||||
1589679350683287552|平台转账|705068|0|2022-11-08 02:01:06|e128fdf4-b0cf-4cc4-83ac-f96945557a78|0|0|0|0|0|0||||||||||||
1589679351786385408|平台转账|4083|0|2022-11-08 02:01:07|2cb7d2e6-f397-4f2c-8732-657fdd8c497c|0|0|0|0|0|0||||||||||||
1589679353061449728|平台转账|786342|0|2022-11-08 02:01:07|be1ecd18-0f8c-473c-85d7-2d317b6273da|0|0|0|0|0|0||||||||||||
1589679354323943424|平台转账|12719542|0|2022-11-08 02:01:07|567e51d2-f621-46b9-a92c-34e298a430df|0|0|0|0|0|0||||||||||||
1589679355389284352|平台转账|444461|0|2022-11-08 02:01:07|bbe7c277-252e-48b3-984a-68b4e5681cfd|0|0|0|0|0|0||||||||||||
1589679356563697664|平台转账|25186492|0|2022-11-08 02:01:08|fd88810e-8b4b-4319-8ede-935453853dcc|0|0|0|0|0|0||||||||||||
1589679357834571776|平台转账|369011|0|2022-11-08 02:01:08|1034d366-9347-4a09-b157-f85233c1e88a|0|0|0|0|0|0||||||||||||
1589679359021551616|平台转账|2585382|0|2022-11-08 02:01:08|65bffda7-7cec-46f9-9b0e-dca97315548b|0|0|0|0|0|0||||||||||||
1589679359982047232|平台转账|108995|0|2022-11-08 02:01:08|2b9ff9f5-68ec-474d-a87c-9e1c623b1c4f|0|0|0|0|0|0||||||||||||
1589681683609690112|消费|52500|0|2022-11-08 02:10:32|2211084462267750742|52500|221108126029958557|210|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****f72Y|-|5603020591235AN|5603020591235AN|
1589722213555118080|消费|53940|0|2022-11-08 04:51:35|2211085428567113851|53940|221108129329975489|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****-r5c|-|5603020591235AN|5603020591235AN|
1589729480660754432|消费|61800|0|2022-11-08 05:20:25|2211085601867686605|61800|221108126829966777|247|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****IsKY|-|5603020591235AN|5603020591235AN|
1589730843566284800|消费|161820|0|2022-11-08 05:25:52|2211085634367420902|161820|221108121929968379|647|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****ioJE|-|5603020591235AN|5603020591235AN|
1589753094101540864|消费|77700|0|2022-11-08 06:54:16|2211086164867690873|77700|221108126029960008|311|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****U2Ns|-|5603020591235AN|5603020591235AN|
1589757071140593664|消费|17200|0|2022-11-08 07:10:03|2211086259667022692|17200|221108122729963513|69|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****uGvg|-|5603020591235AN|5603020591235AN|
1589757795446566912|消费|161820|0|2022-11-08 07:12:58|2211086276967070723|161820|221108129629968773|647|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****k79w|-|5603020591235AN|5603020591235AN|
1589759023782047744|消费|53940|0|2022-11-08 07:17:55|2211086306267541566|53940|221108128129975487|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****7x4g|-|5603020591235AN|5603020591235AN|
1589767704124866560|消费|53940|0|2022-11-08 07:52:21|2211086513167353271|53940|221108125529966998|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****nG48|-|5603020591235AN|5603020591235AN|
1589768165125001216|消费|161820|0|2022-11-08 07:54:07|2211086524167637205|161820|221108120129975318|647|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****QjF0|-|5603020591235AN|5603020591235AN|
1589768202160713728|消费|105000|0|2022-11-08 07:54:19|2211086525067731283|105000|221108122829967011|420|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****Ysn8|-|5603020591235AN|5603020591235AN|
1589768440036462592|消费|161820|0|2022-11-08 07:55:14|2211086530767599792|161820|221108127129970298|647|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****aImg|-|5603020591235AN|5603020591235AN|
1589768642503909376|消费|53940|0|2022-11-08 07:56:09|2211086535567953416|53940|221108124829966033|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****ylPY|-|5603020591235AN|5603020591235AN|
1589768912696786944|消费|54400|0|2022-11-08 07:57:08|2211086541967912220|54400|221108125529967320|218|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****7llg|-|5603020591235AN|5603020591235AN|
1589769874777837568|消费|70750|0|2022-11-08 08:01:03|2211086564967532564|70750|221108120829970436|283|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****rH40|信用卡|5603020591235AN|5603020591235AN|
1589770458159390720|消费|337500|0|2022-11-08 08:03:15|2211086578867530388|337500|221108124329967306|1350|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****9IzE|信用卡|5603020591235AN|5603020591235AN|
1589770507027226624|消费|14360|0|2022-11-08 08:03:30|2211086579967066288|14360|221108123929981546|57|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****H2-s|信用卡|5603020591235AN|5603020591235AN|
1589771972454137856|消费|13200|0|2022-11-08 08:09:24|2211086614867727901|13200|221108128529970239|53|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****fvxI|信用卡|5603020591235AN|5603020591235AN|
1589772118642397184|消费|500|0|2022-11-08 08:09:50|2211086618367748060|500|221108123729970607|2|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****Rnb0|-|5603020591235AN|5603020591235AN|
1589772128918446080|消费|32900|0|2022-11-08 08:09:52|2211086618667250894|32900|221108123329971688|132|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****5RQI|-|5603020591235AN|5603020591235AN|
1589773054894944256|消费|187500|0|2022-11-08 08:13:33|2211086640767236953|187500|221108128029967713|750|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****HvzA|-|5603020591235AN|5603020591235AN|
1589773247136673792|消费|112500|0|2022-11-08 08:14:22|2211086645267136943|112500|221108121029969443|450|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****bKBI|-|5603020591235AN|5603020591235AN|
1589774866263838720|消费|17580|0|2022-11-08 08:20:48|2211086683967906381|17580|221108125129968686|70|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****nrAY|-|5603020591235AN|5603020591235AN|
1589775065405206528|消费|53940|0|2022-11-08 08:21:34|2211086688667176325|53940|221108128629976794|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****GMUk|信用卡|5603020591235AN|5603020591235AN|
1589775586086100992|消费|161820|0|2022-11-08 08:23:37|2211086701067946269|161820|221108122929975146|647|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****yfD4|-|5603020591235AN|5603020591235AN|
1589776470371213312|消费|161820|0|2022-11-08 08:27:13|2211086722167617748|161820|221108126129979603|647|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****5Scs|-|5603020591235AN|5603020591235AN|
1589777061713547264|消费|195000|0|2022-11-08 08:29:35|2211086736267525321|195000|221108125429973297|780|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****BPRA|-|5603020591235AN|5603020591235AN|
1589780421686603776|消费|53940|0|2022-11-08 08:42:50|2211086816367834162|53940|221108127029965975|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****6CHU|-|5603020591235AN|5603020591235AN|
1589780684166148096|消费|161820|0|2022-11-08 08:43:52|2211086822667275005|161820|221108122829970947|647|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****J5ec|-|5603020591235AN|5603020591235AN|
1589780762104709120|消费|49440|0|2022-11-08 08:44:17|2211086824467344475|49440|221108123429978145|198|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****oys4|-|5603020591235AN|5603020591235AN|
1589781365694406656|消费|13800|0|2022-11-08 08:46:37|2211086838867187046|13800|221108123229970890|55|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****dGpI|-|5603020591235AN|5603020591235AN|
1589781426377605120|消费|53940|0|2022-11-08 08:46:51|2211086840367162274|53940|221108129429974980|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****Jxdk|-|5603020591235AN|5603020591235AN|
1589782077962727424|消费|211400|0|2022-11-08 08:49:25|2211086855867952794|211400|221108122929977217|846|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****hX9c|信用卡|5603020591235AN|5603020591235AN|
1589782220917190656|消费|30800|0|2022-11-08 08:50:00|2211086859267671695|30800|221108129329984531|123|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****w8-4|-|5603020591235AN|5603020591235AN|
1589782766227034112|消费|32900|0|2022-11-08 08:52:11|2211086872267813480|32900|221108120129979809|132|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****TBUE|-|5603020591235AN|5603020591235AN|
1589782824867610624|消费|337500|0|2022-11-08 08:52:27|2211086873667219841|337500|221108129129983671|1350|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****_Acs|信用卡|5603020591235AN|5603020591235AN|
1589783407632592896|消费|53940|0|2022-11-08 08:54:43|2211086887567205664|53940|221108124129976812|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****HHUg|-|5603020591235AN|5603020591235AN|
1589783772432179200|退款|161820|0|2022-11-08 08:56:04|2211086895267254456|161820|221108129129983988|-647|0|0|0|||||2211051338667137836|1588711810473672704|微信退货|o2mUlw****dEv8|-|5603020591235AN|5603020591235AN|
1589783953047306240|退款|161820|0|2022-11-08 08:56:47|2211086899567038706|161820|221108126429976781|-647|0|0|0|||||2211051567567914232|1588721407615840256|微信退货|o2mUlw****neEY|-|5603020591235AN|5603020591235AN|
1589784130420219904|退款|161820|0|2022-11-08 08:57:29|2211086903767065043|161820|221108127529981419|-647|0|0|0|||||2211051919667559357|1588736175898640384|微信退货|o2mUlw****sjLo|-|5603020591235AN|5603020591235AN|
1589784227245723648|消费|53940|0|2022-11-08 08:57:57|2211086907167540763|53940|221108124229985875|216|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****kUJg|-|5603020591235AN|5603020591235AN|
1589784291296944128|退款|53940|0|2022-11-08 08:58:07|2211086907567527212|53940|221108120029980981|-216|0|0|0|||||2211051984067894454|1588738877131071488|微信退货|o2mUlw****hCqo|-|5603020591235AN|5603020591235AN|
1589784451695513600|消费|32900|0|2022-11-08 08:58:55|2211086912467051992|32900|221108126229978691|132|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****6k70|-|5603020591235AN|5603020591235AN|
1589784500613685248|退款|161820|0|2022-11-08 08:58:57|2211086912567481541|161820|221108129429975968|-647|0|0|0|||||2211052024667601966|1588740580484063232|微信退货|o2mUlw****fPk8|-|5603020591235AN|5603020591235AN|
1589784607975284736|消费|329000|0|2022-11-08 08:59:28|2211086916167316937|329000|221108125629976135|1316|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****09gU|-|5603020591235AN|5603020591235AN|
1589784660848680960|退款|161820|0|2022-11-08 08:59:35|2211086916467279659|161820|221108124829970868|-647|0|0|0|||||2211052246767995168|1588749899497746432|微信退货|o2mUlw****mZxI|-|5603020591235AN|5603020591235AN|
1589784818596454400|退款|102600|0|2022-11-08 09:00:14|2211086920167961999|102600|221108120729977185|-410|0|0|0|||||2211052431467103255|1588757642916929536|微信退货|o2mUlw****v6q4|-|5603020591235AN|5603020591235AN|
1589784917024182272|消费|27600|0|2022-11-08 09:00:43|2211086923567767924|27600|221108121029973139|110|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****DxZM|-|5603020591235AN|5603020591235AN|
1589785027720257536|退款|73550|0|2022-11-08 09:01:03|2211086925167967488|73550|221108121729983761|-294|0|0|0|||||2211053595667696912|1588806472941178880|微信退货|o2mUlw****ygic|-|5603020591235AN|5603020591235AN|
1589785191558156288|退款|102600|0|2022-11-08 09:01:42|2211086929067679510|102600|221108126429977195|-410|0|0|0|||||2211054069667295902|1588826354932006912|微信退货|o2mUlw****H5JM|信用卡|5603020591235AN|5603020591235AN|
1589785216027729920|消费|329000|0|2022-11-08 09:01:52|2211086930667286266|329000|221108120029981301|1316|0|0|0||||WECHAT_PUBLIC|||微信支付|o2mUlw****TgMQ|-|5603020591235AN|5603020591235AN|
